pos chr cM
4356904 20 0
4641010 20 0.53882915015314
4828489 20 0.671966386187221
7343066 20 0.991456291125771
8063683 20 1.16033032621425
8102134 20 1.26523716609263
9032633 20 1.51840226391996
9238971 20 1.7715673617473
9338080 20 1.8101399549805
9374873 20 2.11513033388002
9438062 20 2.20371909095506
9490835 20 2.53123505898017
9817486 20 2.58505166565066
9966865 20 3.11823355223039
10056444 20 3.28625846901053
10095150 20 3.53751527914418
11377859 20 3.6081436255484
11505477 20 3.96658929834638
11558444 20 4.04015413165806
12574105 20 4.19359409184127
12616420 20 4.50703681715209
12640772 20 4.5426355453991
13063828 20 4.79389235553275
13194041 20 5.26890151188762
13208807 20 5.29740281878586
14224584 20 5.46031299502997
14268390 20 5.62711351779367
14364370 20 5.7994957911631
15994088 20 6.05075260129675
16398158 20 6.39117593902055
16457996 20 6.60734565216199
16480874 20 6.8792479490753
16525802 20 6.91959644304198
16673087 20 7.30391514191431
16677343 20 7.30773593250938
17427983 20 7.55899274264303
17534704 20 7.81024955277668
17702119 20 7.84857834858603
17768522 20 8.17002343679638
17904135 20 8.31275195215074
18076728 20 8.36778384601979
18145441 20 8.66481735033112
18163376 20 8.86087118518878
18183415 20 9.02179219922012
18214732 20 9.06620473608139
18293923 20 9.31746154621505
18640978 20 9.5687183563487
18735907 20 9.64161765684483
18759016 20 10.1747395476203
18768767 20 10.323704974448
18917711 20 10.5749617845816
19074397 20 10.8262185947153
19169247 20 11.077475404849
19192602 20 11.104693658258
19259912 20 11.5809974106538
19419243 20 11.6675631115969
19448429 20 12.0256262796307
19464369 20 12.3351873461619
19851397 20 12.5864441562955
20077383 20 12.8377009664292
20462470 20 12.8522500850446
20606862 20 13.119619230116
20622687 20 13.1213759978064
20629558 20 13.150703108698
20682992 20 13.3815968799418
20778877 20 13.3964763343996
20817576 20 13.4507425597228
20862013 20 14.2716022580463
20979966 20 14.4371876948949
20988735 20 14.4388566000616
21117083 20 14.7146691190433
21479863 20 14.7837595177389
21497863 20 14.8708558344049
21533829 20 15.2971713294046
21630994 20 15.5670167664961
21951329 20 15.6280187048133
22005008 20 15.8895439850115
22236454 20 15.9336111780396
22268046 20 16.1909110925491
22589117 20 16.2520532743272
22785182 20 16.2676046966052
22837632 20 16.5230422022791
22882320 20 16.5265863255048
22938401 20 16.7823132646219
23409103 20 16.8196563945732
23436490 20 17.0730961298055
23684065 20 17.0927340085646
23753707 20 17.1866395701819
23866751 20 17.591184244365
23881746 20 17.6113886710055
24280204 20 17.6429985131187
24351732 20 17.8999567786993
24413630 20 17.9048658624304
24464945 20 18.1602128955871
24778765 20 18.1851066974916
24977431 20 18.2499974254187
25037257 20 18.5208848963843
25219712 20 18.8320346360106
25230851 20 18.8356707652191
25261382 20 19.0203433762561
25274735 20 19.1627199992947
25315750 20 19.365590813434
25326008 20 19.6202130260543
25516659 20 19.6824841653586
25650617 20 19.7261205104506
25682122 20 19.9870583787178
25704745 20 19.9944250688876
25769805 20 20.2663469653531
25792975 20 20.2738917876699
25974127 20 20.5389233731623
26014143 20 20.5420890226769
26043481 20 20.6269661224601
26103063 20 21.2124724724485
26136658 20 21.3053538788931
26215890 20 21.3116220847155
26288546 20 21.5680259967449
26306663 20 21.5694592004303
26424899 20 21.573605975182
26581482 20 21.8297524198097
26713834 20 21.8343942941049
26746024 20 22.0861559924715
26786115 20 22.3381961828568
26883699 20 22.3416186255675
26923871 20 22.489710042433
26952269 20 22.7802620539124
26962210 20 22.845476226916
27121568 20 22.8510653136738
27194582 20 22.8888868388743
27219608 20 23.1525394052884
27639448 20 23.3704098498094
28108452 20 23.3868607890338
28334649 20 23.6374878802111
28519146 20 24.000406318687
28545543 20 24.1389936845052
28613485 20 24.3588678025123
28622964 20 24.421135455902
28688429 20 24.6399934696252
28856237 20 24.7569577894537
28918347 20 24.9906115436616
29011611 20 25.1409009036685
29063105 20 25.3884261616613
29141735 20 25.6359514196541
29565671 20 25.8834766776469
29792031 20 26.1310019356397
30388751 20 26.3785271936325
30760969 20 26.4679362274779
30823580 20 26.7422785481845
30894233 20 26.8733571747117
31136934 20 27.1208824327045
31189720 20 27.3684076906974
31283224 20 27.6159329486902
31824705 20 27.863458206683
32002236 20 28.2396909281333
32055811 20 28.3588391844157
32447766 20 28.4554940037589
32511416 20 28.7842008651279
32525639 20 28.80224043892
32566330 20 28.8839078585892
32573666 20 28.8893167399423
32860543 20 29.3392298926852
32873314 20 29.3497544589084
34747810 20 29.3501701456896
35234039 20 29.5528191503628
35312699 20 29.6939776798965
35382749 20 29.8842602109669
35420589 20 29.9722149362783
35462876 20 30.0144674813882
35541446 20 30.3409172614658
35581314 20 30.3807518144687
36226997 20 30.4321443679171
36321721 20 30.6872431945452
36355860 20 30.6899591350926
36358535 20 30.695267248676
36388360 20 30.794654891651
36424637 20 31.1636949961977
36485495 20 31.3667059249935
36631013 20 31.5744078306438
36706125 20 31.613345230283
36921447 20 31.7295429123969
37048973 20 31.7423460386845
37568909 20 32.0423507679348
37739198 20 32.0594478711794
38801860 20 32.41429118846
38821417 20 32.4162544241991
38918344 20 32.6735587826375
39095552 20 32.6913506806528
39427264 20 32.9723507563434
39780894 20 33.0078619282266
39937386 20 33.2711768317074
39988781 20 33.2736379897347
40152584 20 33.5290466557737
40429184 20 33.5422936591344
41355637 20 33.6786728728699
41422789 20 33.9361197980515
42005474 20 34.0218509675778
42074032 20 34.0369018389811
42468865 20 34.3715997158754
42850823 20 34.4555105661381
42870125 20 34.7072938561469
43506484 20 34.8471712947419
43956970 20 35.1941686667932
44634205 20 35.3430444075152
44645423 20 35.5930443184617
44798234 20 35.6265978682321
44837486 20 35.7120173546658
44906998 20 36.1116654795639
44924544 20 36.1498307294777
45205191 20 36.2114712389942
45227236 20 36.4638596657683
45411336 20 36.5042862910713
45467192 20 36.7544996119437
45565152 20 37.0067392779767
45656238 20 37.0111012062025
45834360 20 37.2671990671726
46124218 20 37.2810811144727
46191339 20 37.5318365795462
46644068 20 37.7803426623996
46668511 20 38.0413197950586
46685503 20 38.0506245473676
46725019 20 38.0525168436487
46779740 20 38.3026755413524
46940745 20 38.3103860102548
47013615 20 38.8101923797594
47020493 20 38.8105217402818
47572064 20 39.0845976169281
48026889 20 39.1063820807144
48149401 20 39.3598034022296
48559789 20 39.3794590768825
48602465 20 39.3806137228188
48857676 20 39.6350786635304
48903122 20 39.6363082557731
49036631 20 39.6483276350468
49353792 20 39.7155959576425
49418756 20 39.9769607522051
49554711 20 40.0057850722015
49658035 20 40.2753236476596
50013590 20 40.3507412973041
50061872 20 40.614739509424
50354542 20 40.714182627438
50403082 20 40.9782688791189
50831028 20 41.12374286045
50927917 20 41.4043303947791
51043083 20 41.4434377849428
51061564 20 41.4817203364308
51185707 20 41.7242280640408
51776883 20 41.852977222468
51817311 20 42.1093401791136
51950338 20 42.1382825470224
52072635 20 42.1492924354106
52107502 20 42.1730782256333
52128059 20 42.2255163111299
52160177 20 42.5554014067227
52239718 20 42.7586055823321
52489713 20 42.9293995653669
52525819 20 42.9326497856144
52715829 20 43.1973668057547
52824867 20 43.2071829245434
52984631 20 43.2115056515467
53248043 20 43.4590309095395
53484548 20 43.7065561675323
53596971 20 43.9540814255251
53748115 20 44.2016066835179
54079925 20 44.4491319415107
54536589 20 44.7062019165317
54641630 20 44.9632718915526
54660031 20 45.2203418665735
55124261 20 45.4774118415945
55282012 20 45.7344818166154
55395880 20 45.9915517916363
55498906 20 46.0509599705423
55559969 20 46.4612827621112
55572898 20 46.5061067214429
55637322 20 46.7631766964638
55752616 20 47.0202466714847
55850145 20 47.2773166465057
55962058 20 47.3350510063394
55991640 20 47.6070169331577
56107755 20 47.8924788208624
56137913 20 48.3884383576568
56155147 20 48.7859770594918
56160292 20 48.7987220255269
56183490 20 48.8258702076812
56625727 20 49.1205279458286
56753373 20 49.7495127943604
56774894 20 49.8370499164063
56824196 20 49.9519174779483
56969834 20 50.1265261608243
57047338 20 50.3862670046795
57217988 20 50.6460078485347
57353825 20 50.9057486923899
57370807 20 51.053000557544
57387702 20 51.2178472638819
57396969 20 51.2372539933012
57447903 20 51.4635190079719
57507752 20 51.7337037461724
57512779 20 51.7573298923664
57610072 20 52.2316341470679
57680023 20 52.5041143854461
57711873 20 52.7765946238244
57833948 20 53.2350048452716
57866296 20 53.3222439390293
58000062 20 53.5947241774075
