pos chr cM
4087888 11 0
4154251 11 0.00715675205307613
4167471 11 0.268330617185461
4600957 11 0.315097351576747
5162894 11 0.459754551194239
6011599 11 0.848799040936059
6169956 11 1.1812781955039
6337110 11 1.25766220786854
6461054 11 1.29577709612245
6490335 11 1.29893470618681
9846535 11 1.78461036077166
9904487 11 1.79633677560424
12257416 11 2.04264269240704
12619215 11 2.08727581588742
12993951 11 2.47908596409393
13105878 11 2.53562620482516
13436620 11 2.55219697744189
13528747 11 2.68541421512868
13628571 11 3.07679738796542
14213608 11 3.17288090293534
14268931 11 3.42830972276468
14320964 11 3.43684788252273
14330078 11 3.45792675187284
14349433 11 3.54236177307896
14435337 11 4.16637457039685
14450140 11 4.1991076390715
14723931 11 4.24405070221096
14833110 11 4.43626401693471
14878161 11 4.50808528126743
14923498 11 4.65085203207819
14956297 11 5.15804366522334
14963642 11 5.24803434004466
15142489 11 5.32793662365382
15196121 11 5.6060298146847
15423805 11 5.7404510966435
15782183 11 5.80160341382672
16230021 11 6.21168188541885
16604730 11 6.34800068408834
16757670 11 6.65017584834954
16966552 11 6.72612108444993
17596471 11 6.97242700125272
17757867 11 7.21873291805551
18062960 11 7.46503883485831
18288511 11 7.7113447516611
18483065 11 7.9576506684639
18753079 11 8.20395658526669
20328524 11 8.45026250206949
20534589 11 8.69656841887228
20718338 11 8.94287433567508
21427771 11 9.43670551047068
21688139 11 9.56003323422179
21713161 11 9.73528306127438
21805424 11 9.92893928429939
22384401 11 10.1752452011022
22411222 11 10.421551117905
22840196 11 10.6678570347078
23133909 11 10.9141629515106
23541331 11 11.1604688683134
23937628 11 11.1679148365934
24086801 11 11.3535739723309
24097238 11 11.6129113080367
24144868 11 11.6721162176586
24535082 11 11.6942456436819
25247102 11 11.9811378202071
25421125 11 12.2373602800924
25593202 11 12.2471177315818
25862528 11 12.5087717802178
25976077 11 12.5152102472304
26050773 11 12.765772407041
26078384 11 12.7673379324993
26153520 11 13.0179251649658
26818850 11 13.0556625833792
26881377 11 13.3055313182869
26904390 11 13.3068361367812
27541310 11 13.3785064569549
27619506 11 13.6336493876383
28101861 11 13.6879176208204
28139768 11 13.9385072533248
29071099 11 13.9904534608665
29101900 11 14.2384849608705
29246486 11 14.2465458965933
29297330 11 14.4957003097916
29431508 11 14.5031809369406
29442191 11 14.7972163393415
29487502 11 14.9989723290617
29573632 11 15.0037740786537
29608666 11 15.0461803890981
29786512 11 15.4228961869525
29881565 11 15.5138572754183
30568936 11 15.5521910763948
30656484 11 15.8034019041154
31192544 11 15.83329476121
31276417 11 15.8405791083978
31311779 11 16.3375118166994
32189301 11 16.3648067368751
33107274 11 16.5477197529976
33135144 11 16.7995965152845
33534290 11 16.8790471461205
33601433 11 16.9469654702945
33653568 11 17.0004453470765
33912498 11 17.2229593213208
34054831 11 17.5920620500135
34268714 11 17.7757932319339
34282435 11 18.0339237203138
34744685 11 18.4318594160802
34803325 11 18.5073444122209
34831231 11 18.5953074800114
34935205 11 18.926038199582
35140718 11 19.195438451397
35259203 11 19.2033224875618
35307910 11 19.2193273794307
35425183 11 19.5043677547108
36196963 11 19.758575582554
36479970 11 19.7774090360111
38146793 11 20.3833688936715
38163410 11 20.3844745201142
38423215 11 20.5205435937091
38431249 11 20.7710724092714
38701650 11 20.9126988499229
39093876 11 20.9388024697627
39263174 11 20.9448025940972
39380804 11 21.1952979708385
39515290 11 21.2000642572993
39564043 11 21.4157526364267
39571397 11 21.4487861946492
39979644 11 21.4942432982691
40168039 11 21.515163979803
41237204 11 21.6807926737632
41341109 11 21.8249068362969
41436418 11 22.2034354637111
41517828 11 22.2160277377784
41739389 11 22.4961752684471
42264765 11 22.5774948386233
42487642 11 22.8578470428951
42570967 11 22.870735562056
42692493 11 23.1353273957678
42810490 11 23.153579879043
44493419 11 23.4561452170636
44651118 11 23.730259571385
44999447 11 23.7927338060268
45785162 11 24.0109230419399
46502304 11 24.1502844267404
47504332 11 24.3239946078742
48474061 11 24.3969809724234
48990144 11 24.6817026365319
49227048 11 24.699523313456
49504896 11 24.9453116892551
49530675 11 24.9837726850451
49907400 11 25.2421730048434
50268924 11 25.2693705468918
50500661 11 25.5325891045272
50679363 11 25.5460310522082
51048675 11 25.5685117150605
51078869 11 25.8160590893394
51287088 11 25.8633381241042
51577906 11 26.1754111177107
52471659 11 26.3786668830603
52780174 11 26.5503359413136
52951256 11 26.6165600218536
53217713 11 26.7533502980969
53685500 11 26.9228021976005
53703633 11 27.1750930830526
54324689 11 27.400190526
54347903 11 27.6543281744601
54899074 11 27.8540456246886
55530464 11 27.9109174150036
55840165 11 27.9786109021355
55873392 11 28.1934632179308
55879482 11 28.2528262061282
55884567 11 28.2706672544717
55947901 11 28.6949598862358
55962056 11 28.7428469990361
56080019 11 28.7686201821128
56104856 11 29.124127155833
56138709 11 29.2731184851581
56286493 11 29.3054092230732
56362985 11 29.5679031608219
57083929 11 29.7256267530402
57147095 11 29.9851946699295
57439234 11 30.0490470572515
57457191 11 30.0506636217478
57501032 11 30.3003306479844
57866709 11 30.3332607354463
57951882 11 30.5866673472486
58236347 11 30.6122822264255
58394022 11 30.8722492601802
58915439 11 30.9192106946914
58974256 11 31.170232668619
59344631 11 31.2035859633423
59609431 11 31.4515734238283
59634974 11 31.7212594766808
59767736 11 31.7332125044835
59785421 11 31.9805131650019
59804276 11 31.9822105725989
59912052 11 32.1205801136654
59940384 11 32.40279722289
60009884 11 32.4919817917849
60856110 11 32.5682194682876
60917454 11 32.8194700751637
60945821 11 33.0561615436534
60947220 11 33.0677640534383
61114597 11 33.0775243571172
61253480 11 33.3313635852163
61281884 11 33.3330197817061
61508017 11 33.5919725023336
61604254 11 33.5975841656964
61623454 11 33.8444099391954
61901732 11 33.8606382947195
61963303 11 34.1099469072339
62202559 11 34.123899296805
62349654 11 34.1292352644622
62427048 11 34.287174631856
62472128 11 34.4818981183771
62513063 11 34.8227101612252
62539355 11 34.8834785496357
62569864 11 34.8873683222071
62569942 11 34.8875405365368
62644508 11 35.2989587923507
62687678 11 35.3943635989225
62839773 11 35.4137580953359
62872009 11 35.6635890494862
63406763 11 35.7318118651978
63418287 11 35.9789890702468
63540692 11 35.9945970353265
63596132 11 36.2474011962743
63954497 11 36.2931103760702
63987936 11 36.5430954703235
64265105 11 36.5784445009361
64277944 11 36.825790187703
64374359 11 36.8380837384534
64377130 11 36.8445824638015
64409367 11 37.1663127386746
64421265 11 37.2328763403922
64484882 11 37.7613177272281
64512991 11 38.0861615005945
64586527 11 38.0955375538497
64641965 11 38.3483414585231
64709689 11 38.3569764009306
64839159 11 38.6192674575048
64894669 11 38.6263449808081
64931426 11 38.8767552120722
64984212 11 38.883485402083
65011870 11 39.1327297825307
65114019 11 39.1457545514744
65192457 11 39.1485998705331
65792659 11 39.3495857818973
65816648 11 39.603343586953
65926324 11 39.6400098315734
65965920 11 39.8990101785202
66148248 11 39.9599798321711
66204262 11 40.2244957370713
66591658 11 40.3541281472906
66681866 11 40.3652022190577
66906943 11 40.6544355457862
67117411 11 40.6949418069141
67170965 11 40.9509970961306
67189216 11 40.9545083488905
67383706 11 40.9680529463811
67467713 11 41.219632438525
67475191 11 41.2201531506941
67548832 11 41.4710071999111
67954720 11 41.499278057944
67982894 11 41.7469503181557
68098389 11 41.7549931338605
68161997 11 42.0051450544858
68197046 11 42.0075856524001
68237393 11 42.2561097615385
68486995 11 42.2734931149125
68513078 11 42.5210190514303
68665396 11 42.5316264112234
68702671 11 42.7799355448776
68735219 11 42.7822019845071
68791459 11 42.9627995545499
68813381 11 43.1081984340225
68922293 11 43.6864501108501
68950184 11 43.7815208135853
69272500 11 43.8039694186329
69702011 11 44.0414872215038
