pos chr cM
1364851 37 0
1404335 37 0.274725965882035
3184870 37 0.54945193176407
4137547 37 0.824177897646105
4766480 37 1.26479953113644
4876639 37 1.62894433776618
4885506 37 1.64935845758477
5245108 37 1.92408442346681
5274360 37 2.19881038934884
5418593 37 2.47353635523088
5487982 37 2.74826232111291
6006654 37 3.01422039499291
6888748 37 3.03894856925828
7341127 37 3.28670467665394
7406696 37 3.40211439044149
7545862 37 3.57581318083749
7560022 37 3.67603371838024
7603235 37 3.92985561636031
7636941 37 4.12903840278545
7858303 37 4.14520130661421
8145330 37 4.16610433478361
8524284 37 4.21463494376102
8589042 37 4.48822152792821
9129627 37 4.55746569195455
9203219 37 4.83218926750249
9323063 37 4.84753195443672
9335944 37 5.11444216398495
10253953 37 5.23208791989603
10274816 37 5.50002532476855
11169214 37 5.61464178559706
11294927 37 5.89607418811075
11563640 37 5.93048196368114
12383891 37 6.30139881507839
12881343 37 6.36511450093301
12938625 37 6.63773889706182
13009633 37 6.64290931216698
13058805 37 6.91176134871484
13922154 37 6.97466201014451
14228379 37 6.98651525207875
14256567 37 7.09252432118083
14299531 37 7.52030664887362
14349398 37 7.78749956825813
14431527 37 7.79067831090418
14438623 37 7.79153536038592
14527383 37 7.7984547511104
14861767 37 7.95530725661506
15170981 37 8.26804465939684
15347799 37 8.37741031264707
15527401 37 8.63763302416902
15592907 37 8.98475559706947
15651514 37 9.06952164980218
15994846 37 9.17252333344917
16025564 37 9.17491788310102
16283223 37 9.37778465452013
16380546 37 9.70659133821275
16393697 37 9.70761647953837
16426034 37 9.96203967064215
16517218 37 9.9691480405851
16575896 37 10.3035120429237
16707654 37 10.4879605391438
16836797 37 10.4980283513338
16935258 37 10.7576325236903
16988856 37 10.7618107046071
17083865 37 11.0033528235214
17097129 37 11.1602468535541
17138051 37 11.550089578155
17388161 37 11.6040413325503
17449942 37 11.8693198198042
17570277 37 11.8952702693557
17654795 37 11.9308693092629
17756383 37 11.9657363056806
17815659 37 11.9891854223285
17995270 37 12.3125209444272
18134408 37 12.3675802357715
18155892 37 12.6280104881413
18177738 37 12.6366513133254
18184836 37 12.8913625268008
18651199 37 13.0761498288539
18705149 37 13.3494890835203
18754028 37 13.3688244338516
19015575 37 13.7247864693667
19184615 37 13.7916864139255
19207971 37 13.9019260156048
19242786 37 14.0759785736153
19279450 37 14.1006006072343
19389451 37 14.4267724185764
20016129 37 14.8493002488501
20114103 37 14.8949709599939
20138510 37 14.9966156376935
20182113 37 15.4311580599534
20637876 37 15.6439678301941
20705159 37 15.9273755360886
20958793 37 16.0456932640434
21029367 37 16.3306431135959
21405341 37 16.4021459404101
21623617 37 16.695744653963
21900676 37 16.748425887678
21983520 37 17.016141640833
22013511 37 17.0351140260127
22029255 37 17.0948738934885
22092998 37 17.5903836410009
22551410 37 17.8811651639374
22663492 37 17.8965950688655
22685951 37 18.1515918484199
22797102 37 18.1668935664863
22887120 37 18.4312379230244
22962024 37 18.4415491455492
22994937 37 18.460305613007
23050897 37 18.8838643139716
23096361 37 19.022588096422
23135929 37 19.0451379720325
23143317 37 19.0572468843287
23267302 37 19.5137674269858
23370962 37 19.6839345596388
23483820 37 19.7482794237884
23543463 37 20.0278063546623
23586194 37 20.5985705534469
23606270 37 20.7473791498363
23612793 37 20.7688928852319
23622980 37 20.8446944798375
23673513 37 21.0612212477522
23924914 37 21.0958373126623
24024834 37 21.2148733600531
24070867 37 21.5218445372361
24176017 37 21.6471189660322
24208577 37 21.7380785894095
24240716 37 22.0802046082088
24290431 37 22.2191550854554
24332938 37 22.3320712330031
24368717 37 22.3697339234884
24457230 37 22.7153196974298
24492483 37 22.752428489581
24543764 37 23.0585806656858
24567179 37 23.0832252089577
24608994 37 23.379356599468
24641253 37 23.4133127107369
24672651 37 23.5197373055064
24702123 37 23.8720218342665
24715459 37 23.9171969913301
24864614 37 24.247901881695
24935091 37 24.4211004355048
25022343 37 24.92615523483
25077045 37 25.17391294171
25077955 37 25.1800136218242
25240067 37 25.5355889577851
25256068 37 25.5459005980679
25269328 37 25.5666802090188
25466970 37 26.0027700743752
25528464 37 26.09833067656
25553644 37 26.1359708868786
25633079 37 26.507300992021
25668081 37 26.66074637161
25720233 37 26.8565468679629
25800240 37 26.9257350008812
25819210 37 27.055003962236
25842529 37 27.1937440087617
26116987 37 27.6287199647189
