pos chr cM
447033 33 0
551701 33 0.157051408673561
628420 33 0.545227569774592
718764 33 0.613521442921514
729666 33 0.630254047000517
868385 33 0.828467816088996
1485372 33 0.92862769719082
1541103 33 1.19087765263055
1587433 33 1.19839176704819
1610972 33 1.45539381812079
2401950 33 1.58383519998802
2441102 33 1.84338239632723
3074477 33 1.9462053951794
3247562 33 2.22759093563148
3312881 33 2.23818514147988
3477504 33 2.51819063459977
4294425 33 2.6508503121027
4329253 33 2.90969262080596
5440298 33 3.09020135614514
5608047 33 3.62530971227953
6013418 33 3.69109385394293
6077588 33 3.95471961699069
6947242 33 4.0959547038187
7040767 33 4.34911980164604
7195565 33 4.60228489947338
7302366 33 4.60870547439719
7311970 33 4.64161103978829
7380099 33 4.98162430585765
7473165 33 5.14243759998807
7565433 33 5.55584548663002
7638085 33 5.68134012182761
7869969 33 5.72228087145652
7937475 33 5.98742165978584
8104361 33 6.01688317402559
8174655 33 6.28251862044586
8314660 33 6.30723347690626
8381312 33 6.34333976882076
8885258 33 7.22157710497958
8944784 33 7.57820262584432
9233152 33 8.07885803206669
9315111 33 8.47452931190712
9716124 33 9.17212516454489
9785644 33 9.54614197643248
10127711 33 10.140584118962
10606062 33 10.4736983477953
10987210 33 10.9934575263147
11019331 33 11.0157565835094
11126671 33 11.3438569999897
11202997 33 11.3968603448538
11209883 33 11.4021760089452
11235061 33 11.6748787631377
11607732 33 11.8978422315176
11667045 33 12.1866068054624
11723755 33 12.2204714768736
11901031 33 12.580112494288
11980811 33 12.6277601020658
12011792 33 12.6457576990811
12059801 33 12.9200937196045
12111786 33 12.950296723802
12160886 33 13.2252699084303
12220979 33 13.2601852619476
12293532 33 13.3699153984692
12485191 33 13.9080510010801
12493831 33 13.913069530435
12589220 33 14.2150838272204
12748811 33 14.3078633643358
12760047 33 14.5607280229019
12797844 33 14.5826860653879
13027056 33 14.7626955089352
13138903 33 15.0551808783166
13161798 33 15.1251727568958
13223158 33 15.2007920498134
13460802 33 15.4000404315442
13545644 33 15.929182148447
13558320 33 15.9711310636365
13649096 33 16.2153902028513
13687920 33 16.4348586479995
13732207 33 16.5810934142804
14007539 33 16.6750327117559
14017273 33 16.6763736464795
14116293 33 16.936389401162
14116311 33 16.9363918807698
14185448 33 17.3068726634866
14265467 33 17.4499130906269
14446921 33 17.4749157151156
14463369 33 17.4759357368227
14518589 33 17.7256831127938
15251175 33 17.7711345771613
15406271 33 17.7984592999162
15610907 33 18.0809991332058
15731845 33 18.240575908398
15799322 33 18.5762941650442
15826196 33 18.6117102187106
16338271 33 18.7019840909487
16389584 33 18.9573732885986
16503130 33 18.9773762921032
16517666 33 19.2262551626401
16627402 33 19.2455868419392
16640349 33 19.4941844440956
16697587 33 19.5042668630446
16888665 33 20.0804006476741
16934698 33 20.1592716579879
17017535 33 20.5482989656864
17034176 33 20.5512300523037
17090604 33 20.8075247831077
17104008 33 20.8098857025844
17185151 33 21.070556080283
17404231 33 21.0955630804356
18271300 33 21.3418689972384
18452862 33 21.3973930691132
18554037 33 21.8057515740173
18557907 33 21.8140330644195
18567689 33 21.860216725599
18653163 33 22.0811730956655
19488976 33 22.5750042704611
19888029 33 22.8213101872639
20172445 33 23.0676161040667
20302499 33 23.1428517094849
20339139 33 23.2349759907973
20421287 33 23.5476485803682
20530742 33 23.806502740216
20783203 33 23.9610777392196
20813494 33 24.1391947962082
20869307 33 24.298712990509
20940998 33 24.5450189073118
21049177 33 24.6734172036892
21119950 33 25.0379094424066
21296285 33 25.3151798152294
21397658 33 25.7779121711884
21438200 33 26.0242180879912
21535198 33 26.270524004794
21867930 33 26.5168299215968
22200573 33 26.5300691304433
22202945 33 26.536411773644
22291105 33 27.2576032665605
22295279 33 27.2798756354246
22467987 33 27.2935987303005
22472901 33 27.2965074509668
22524768 33 27.3345843473148
22570739 33 27.6148040029644
22764050 33 27.7568661738399
22841857 33 28.06058538045
22947439 33 28.1381264263747
22984595 33 28.1463529079991
23019244 33 28.2810604260076
23051705 33 28.5573113653005
23072608 33 28.65828313889
23291566 33 28.7067808089125
23651953 33 29.0185649862999
23674838 33 29.2847093675919
24203938 33 29.4019819318199
25126567 33 29.4753362440686
25384977 33 29.7216421608714
25727483 33 29.9679480776741
25983710 33 30.2185751688514
26379658 33 30.4692022600286
26604359 33 30.7198293512058
26635628 33 30.970456442383
26749987 33 31.2210835335602
26955709 33 31.2716112194334
27002179 33 31.3442885412858
27042873 33 31.4460254235879
27123902 33 31.9004545327305
27142089 33 31.9458972914448
27147626 33 31.9930434440788
27183664 33 32.2534856141148
27238521 33 32.3190749431568
27325716 33 32.6745210217514
27366163 33 32.7228728168717
27494264 33 32.888952962582
27518740 33 33.1714293467523
27664261 33 33.3601368109587
27715798 33 33.6778498393711
27804594 33 33.7929132228736
27812517 33 33.7957628021959
27861968 33 34.0642674579657
28058540 33 34.1350143864422
28066890 33 34.16441907972
28137633 33 34.6659759429416
28219539 33 34.6954420253836
29020924 33 35.1664368744029
29073653 33 35.4480732802773
29091006 33 35.4582252357631
29130196 33 35.7318976771855
29358441 33 35.8655919549323
29580259 33 36.190442433251
29644228 33 36.3932836306694
29655754 33 36.416681690693
29690240 33 36.6739744251933
29701947 33 36.7909594695143
29726907 33 37.0566220377537
29766128 33 37.4022617471245
29788687 33 37.5606434530923
29811389 33 37.6578818706716
29879502 33 38.0510215769626
29983369 33 38.4816641401742
29994239 33 38.513097859528
30277145 33 38.5816865223566
30438628 33 38.890579543914
30504917 33 39.1762946070859
30622407 33 39.4620096702579
30803134 33 39.57280361054
30844249 33 39.7684695048531
30880913 33 40.1375204144145
30918270 33 40.4146673927787
30994965 33 40.7491168003185
