pos chr cM
114049 32 0
168110 32 0.241487063049964
263550 32 0.447029876443087
302517 32 0.528678992215478
319928 32 0.558570996975015
419514 32 0.668961812592867
463261 32 0.840239546207077
781315 32 1.11648334280557
871504 32 1.39272713940407
1070334 32 1.66897093600256
1221527 32 1.67001894127529
1277091 32 1.67162923579987
1354994 32 1.84241397447851
1392318 32 2.19783867605298
1403265 32 2.22180230388686
1662173 32 2.22930613201896
1924836 32 2.23667774606398
2020437 32 2.50392576898273
2172749 32 2.50820025951087
2387241 32 2.96519166700909
2660569 32 3.20925116581389
2784453 32 3.31799834064048
2844290 32 3.31965139503913
2926519 32 3.58235218205176
2937958 32 3.58266819115052
2950799 32 3.58348780174182
3231658 32 3.60074495613066
3279005 32 3.85429544551552
3366016 32 3.85964112936318
3372875 32 3.86069778822647
3464708 32 4.1255451171046
3500646 32 4.13108177076998
3514980 32 4.38392819952259
3844920 32 4.43478221090543
3982788 32 4.48878439675693
3994723 32 4.56670237167763
4023558 32 4.88535170752263
4050375 32 5.0164893070775
4439375 32 5.16900873677364
4446716 32 5.20590627148226
4493337 32 5.61713788619315
4513202 32 5.69967897349471
4535427 32 5.70838044926861
4594165 32 5.98212338777302
5092998 32 6.1777905863981
5113764 32 6.4365887415577
5121589 32 6.43965219304194
5170817 32 6.70965182566085
5230848 32 6.73315849067275
5260166 32 6.7393478699227
5298597 32 6.99812913353879
5378193 32 7.01493458178206
5609507 32 7.31466127041952
5779225 32 7.35050138767852
5881303 32 7.39849131382037
5891161 32 7.43388321639137
5923749 32 7.80219148620569
5949356 32 7.89417701900701
5961457 32 8.18847069308809
6087449 32 8.24770996958139
6200050 32 8.55154295473677
6610596 32 8.74483346516019
6652229 32 9.01512626306337
6824287 32 9.09604251650682
6861182 32 9.36409688915744
6929193 32 9.39606577644811
6982194 32 9.67172969184619
7024933 32 9.69181697121369
7066569 32 9.93036037762617
7072591 32 9.9911444885559
7175549 32 10.4921516638462
7180935 32 10.5546824049565
7212527 32 10.7836374872252
7290005 32 10.8200580030407
7328164 32 10.8432815622198
7372336 32 11.0130543810802
7397569 32 11.3610800748139
7405600 32 11.3919039669503
7502996 32 11.4512005348252
7547669 32 11.7291533480122
8173844 32 12.1116138671099
8227339 32 12.399684387015
8229949 32 12.4008194815727
8336715 32 12.6981339245578
8429649 32 12.7385670042143
8715000 32 13.1140718689075
8764468 32 13.1355899928773
8837861 32 13.1607171184286
8886245 32 13.1790026997021
8914417 32 13.4372269213243
9094355 32 13.5052640421758
9276607 32 13.5492085577272
9290376 32 13.6193920716584
9375025 32 14.3021168688569
9378372 32 14.3191681770581
9569178 32 14.365176178237
9587161 32 14.6170572828825
9616596 32 14.624152021427
9621970 32 14.6331969900205
9696134 32 14.8415867838434
9787834 32 15.3481852817909
9883038 32 15.7261988727313
9900342 32 15.7497737161217
9950498 32 15.9054408359756
9967666 32 15.9745641980943
10021303 32 16.5098710468808
10042511 32 16.7506098228514
10062471 32 16.8762816107833
10112785 32 17.005391956445
10198037 32 17.2214063141159
10217525 32 17.2434574861609
10360773 32 17.2730612455584
10507812 32 17.2955201259809
10560437 32 17.5511221070115
10578721 32 17.8014533891539
10587951 32 17.8028628916548
10738557 32 17.8217698764934
10873670 32 18.0845158590821
11023701 32 18.1033506451759
11107518 32 18.1066625343825
11199980 32 18.3560347671431
11311285 32 18.3604328466751
11385585 32 18.609083879195
11545215 32 18.6153915818353
11561530 32 18.6649359729229
11627031 32 18.8664998558582
11750220 32 18.9631281389409
11956885 32 19.330344774401
11973075 32 19.4542510599555
11998615 32 19.6316982218422
12334080 32 19.6569809931028
12390570 32 19.9069592521909
12519928 32 19.9167069776338
12558920 32 19.9540636733094
12625084 32 20.2634825831336
12769676 32 20.4021508440669
12797705 32 20.5844755467026
12813955 32 20.6757319719639
13596306 32 20.7347147792103
13689058 32 20.9874390515304
14465547 32 21.045979653547
14489768 32 21.2935144042071
14649746 32 21.5513299002286
14750632 32 21.5589319652672
15033449 32 21.8159829740999
15045499 32 21.8399375622932
15260204 32 22.0888066056058
15301004 32 22.0918808697309
15485197 32 22.3515303662873
15913772 32 22.3838327652348
16021818 32 22.4937965094971
16174159 32 22.6955254736974
16207966 32 22.9541460526076
16742997 32 23.1580023841137
16771895 32 23.4147467097805
16792559 32 23.4226046503869
16810266 32 23.6750719627982
16947695 32 23.7273555833439
17172520 32 24.0253465364967
17208091 32 24.0823800923857
17554607 32 24.3120254654319
17589605 32 24.5809865329005
17803980 32 24.7229340869884
17921455 32 25.0467537518462
17953007 32 25.06762050915
17964468 32 25.3209372533706
17976369 32 25.3288068973203
17983866 32 25.3415149854171
18019245 32 25.6475104103984
18024233 32 25.6559651586277
18044864 32 25.815246926284
18064992 32 25.9649666957427
18213484 32 26.1753629899674
18228508 32 26.1810760739582
18292540 32 26.4512504053221
18401106 32 26.4925488222132
18433450 32 26.5036895584991
19437437 32 26.5433748644909
19454108 32 26.7897375588397
19528387 32 26.7926725587947
19669740 32 27.0439862704589
19680303 32 27.0444036377365
19720489 32 27.2917000554395
19749670 32 27.2928530691783
19770542 32 27.368213330835
19780270 32 27.4294456190996
19855082 32 28.1503267042412
19861904 32 28.1932595012137
19926694 32 28.2856095150445
20058994 32 28.2908372294273
20637975 32 28.559532662062
20667550 32 28.5607012439007
20703891 32 28.6808293940953
20742685 32 28.8125006736708
20954026 32 28.839463919997
21150729 32 28.9501521594475
21183719 32 29.2144912408566
21244111 32 29.2484488223763
21469584 32 29.3664162707175
21518056 32 29.5869323643387
21530603 32 29.6555492196315
21698242 32 29.898929728639
21802428 32 29.9081026147573
21815535 32 30.154962931005
22064481 32 30.1768837689041
22085203 32 30.428749740709
22102287 32 30.4302800133
22136114 32 30.683325768882
22272614 32 30.6955538510158
22718537 32 30.7815598442003
23343238 32 30.9825201050277
23369787 32 31.2410874996166
23494519 32 31.2811480925484
