pos chr cM
7309849 14 0
7781217 14 0.269542431743821
9602622 14 0.446583986072481
9713195 14 0.728239105598852
10780153 14 0.844611571222248
10835978 14 0.969994821357528
10906107 14 1.12908847688985
11569419 14 1.21587948716438
11589738 14 1.21849372345543
11704321 14 1.49856877390084
11778977 14 1.50817466347433
11979893 14 1.53957866472889
12209673 14 1.84093957861785
12334898 14 1.86051044792857
12634317 14 2.17281978928021
12915431 14 2.21619063874181
13375013 14 2.23844004876261
15044567 14 2.3433991182618
15125171 14 2.6102686310365
15317909 14 2.62237415719212
15329976 14 2.88491665848764
15785551 14 2.91353522764331
15886904 14 3.18171478057676
15940390 14 3.18507384596421
16011414 14 3.18928169249834
16155912 14 3.44479937746324
16280059 14 3.45215474981658
16442299 14 3.71386498454243
17283437 14 3.79024519795726
17334197 14 4.04178807901902
19004669 14 4.19359104141457
19011890 14 4.19508589635028
19350803 14 4.51255606652227
19400282 14 4.52279985527388
19448802 14 4.77980889525756
21122963 14 5.12758676104567
21269503 14 5.14088505353653
21364573 14 5.39646890914145
21699376 14 5.66527154365918
21803705 14 5.67205767860757
21989762 14 5.80884771199214
22042666 14 6.09481145456976
22171787 14 6.18970210551569
22254083 14 6.19505501561525
22310260 14 6.20302563001879
22342705 14 6.45456577116834
22631623 14 6.49557214034057
22717903 14 6.75415055841208
23006385 14 6.79499437865783
23074501 14 7.05098889185887
23363657 14 7.09192817736065
23609308 14 7.37318351333066
23700193 14 7.38604758182553
23764552 14 7.6415076627493
23912509 14 7.66245152328587
23941459 14 7.91287496373227
24100878 14 7.935441678954
24624800 14 7.99316292274974
24707877 14 8.2486622893071
26558843 14 8.45288472696498
26591853 14 8.45815848657315
26795899 14 8.73723328949518
27369451 14 8.82894460788624
27465122 14 9.09061219055473
27495747 14 9.09550489799426
27495915 14 9.09565012151365
27555158 14 9.39344653424477
27844421 14 9.64411986786317
27942019 14 9.65971397603741
28098944 14 9.73095466958336
28178282 14 10.0134435728205
28252201 14 10.0469886196818
28279667 14 10.3058177513506
28665655 14 10.4812308553318
28715779 14 10.5001318388354
28778013 14 10.7700222256887
28968061 14 10.7858198597081
29226385 14 11.053706102462
29407774 14 11.0687838533981
29447456 14 11.3184041896702
29506058 14 11.3232749160102
29628752 14 11.5798294992479
29981042 14 11.609117359478
30082441 14 11.6280538876822
30172848 14 11.7276017762635
30351467 14 12.1516772202263
30367210 14 12.1745232414016
30565109 14 12.2114880596622
30658992 14 12.4754132221477
31151315 14 12.5674230264269
31161761 14 12.8156890619186
31507869 14 12.8803551959834
31614023 14 12.8934691710879
31858681 14 13.1701539689603
31885168 14 13.4197478529616
31926746 14 13.4248838757204
32007595 14 13.6812266710217
32064437 14 13.6882483486062
32120406 14 13.8389935268287
32144033 14 14.1491944324987
32160197 14 14.192683396992
32282411 14 14.2077816801935
32352530 14 14.4627922996922
32884821 14 14.473394066673
33343331 14 14.7086339539672
33384280 14 15.2236373063114
34043764 14 15.236772739443
34197262 14 15.2947936396482
34216123 14 15.5482604131721
34730352 14 15.7429000943397
34765912 14 15.7436082812857
34786134 14 15.7885810268662
34877440 14 16.0491521820125
34903105 14 16.0656668245156
34979327 14 16.361277634811
34996967 14 16.3726278491074
35171113 14 16.7316531272811
35180233 14 16.737520943588
35256696 14 16.7390437371642
35319376 14 16.9866041142364
35510713 14 16.9904147601767
37105910 14 17.2259844693398
37123998 14 17.2589972802016
37305048 14 17.4828806986021
38009027 14 17.7291866154049
38291261 14 17.9754925322077
38524772 14 18.2217984490105
39156954 14 18.3476637141097
39184170 14 18.4917933280945
39206375 14 18.6723249834587
39215305 14 18.7004086967159
39271069 14 19.1232129891014
39536000 14 19.2071516881421
39671891 14 19.6896537863527
39677180 14 19.7008740504725
39823260 14 19.7527074628543
39852432 14 20.0094112571931
40271468 14 20.1582416019115
40357417 14 20.4351888218534
40369986 14 20.449965757182
40514349 14 20.5686062439493
40563959 14 20.8558522019538
40748892 14 21.0078846856325
40816331 14 21.3098519983862
40956068 14 21.4246863739678
40989871 14 21.6709922907706
41145831 14 21.8630786929669
41176981 14 22.1636629833233
42059238 14 22.4099689001261
42265654 14 22.5574516928876
42314169 14 22.8552870720751
42358836 14 22.9024942681795
42667944 14 22.9330963679874
42722671 14 23.2488928153138
42759658 14 23.3743413343536
42804872 14 23.8201750123369
42836090 14 24.3754041523078
42838306 14 24.382911284926
43008663 14 24.38699031662
43026999 14 24.4020718015302
43374711 14 24.9278010793808
43387441 14 24.9384040328335
43636507 14 24.9760666971437
43714579 14 25.2342335574739
43743109 14 25.2385463000698
43768830 14 25.488759521226
43989416 14 25.5221141284884
44146668 14 25.7923131376952
44146841 14 25.7923392881504
44158925 14 26.0404808601641
44297822 14 26.0614807540657
44317488 14 26.3107741262786
44600081 14 26.3535087631107
44622069 14 26.6087750281263
44732227 14 26.6534609740722
44790653 14 26.6770986031111
45245212 14 27.1079064777704
45566213 14 27.3218724041575
45880482 14 27.4513440627865
45915646 14 27.711586214024
46008473 14 27.7497939443373
46147369 14 27.7957157276304
46185524 14 27.8709090203624
46296930 14 28.061620016794
46451652 14 28.0724226440809
46572516 14 28.3266034325396
47099987 14 28.3634408323482
47158144 14 28.6132217987844
47201842 14 28.6162725389274
47232651 14 28.6238429680646
47436461 14 28.7190729227144
47530355 14 28.9475507496559
47561447 14 29.1227790030379
47606993 14 29.2899811944795
47717969 14 29.3418120911461
47886721 14 29.6667377236296
47962837 14 29.7022816081432
48001212 14 30.2129906701129
48050915 14 30.2361976144837
48093786 14 30.5020133378182
48341184 14 30.6176332924064
48501969 14 30.6571542241343
48589314 14 30.9244262423161
48846240 14 30.9875935515831
48936081 14 31.25548213463
49156054 14 31.3095593387516
49497370 14 31.4959977179846
49628337 14 31.8135071580821
49845731 14 31.9321747282321
49974373 14 32.0025343183459
50003333 14 32.0071011414536
50063321 14 32.2534070582564
50070603 14 32.500259121252
50183074 14 32.7550009697933
50585877 14 32.7850714083612
50740815 14 32.9830790670876
50790487 14 33.2930927054188
51076713 14 33.3144584654548
51137279 14 33.3520567431198
51391993 14 33.757458470903
51440488 14 33.7875610337998
51504822 14 34.0740025744198
51526781 14 34.0876310577322
51767509 14 34.1055999424024
51832672 14 34.3567932623049
51840050 14 34.3573438893265
51849124 14 34.375384002735
51968479 14 34.8251928489687
51988409 14 34.8618504051963
52023295 14 34.864454033367
52054937 14 35.1131331269848
52106169 14 35.1169567440737
52201312 14 35.3703988063842
52397227 14 35.3850221832833
