pos chr cM
3621442 2 0
3646912 2 0.00268992661802675
3708307 2 0.0157285959408167
4174249 2 0.16645102052446
4200358 2 0.184754025656576
5977552 2 1.70015999759686
6008008 2 1.71714807255102
6030835 2 1.72727659743901
6107803 2 1.73437176802472
6402557 2 2.06107736141599
6776644 2 2.91581642979672
6816869 2 2.9922619676301
6833247 2 3.00801606792635
6923449 2 3.03512872222864
7373539 2 3.28082946235009
9492912 2 3.58217781306176
9704688 2 3.77229280687867
10544331 2 3.81456746105401
10554128 2 4.11364742925589
10581763 2 4.26362416467058
10630952 2 4.50932490479203
10834552 2 4.75502564491348
11654206 2 5.00072638503493
12418462 2 5.06668906670837
13377604 2 5.41295752645949
13449537 2 5.43952877773705
13886412 2 5.62817444101639
14268130 2 5.93356843579833
14387963 2 5.99330480985613
14665624 2 5.99594793498108
14858724 2 6.10930140868487
15090525 2 6.47591150901296
15601640 2 6.98911610161361
15653279 2 7.28668277287136
15745143 2 7.62468852644598
15884131 2 7.76372411647753
15957992 2 7.84574224324033
15966220 2 7.86720391846399
15989509 2 8.17397443049682
16069399 2 8.3653621008146
16121578 2 8.70468156376907
16167849 2 8.71789071748476
16295815 2 9.00031097196294
16316538 2 9.00622641205483
16341101 2 9.01457561638924
16592848 2 9.05853490327431
16664673 2 9.31683533510116
17081606 2 9.38965990716854
17095015 2 9.63771264108026
17098586 2 9.63833592797149
17130260 2 9.73912684490999
17261746 2 10.3708693606599
17283880 2 10.4100624022684
17365939 2 10.4243870471999
17456480 2 10.6185364330236
17490631 2 10.7454008763155
17640560 2 11.0076343759095
17790407 2 11.0695590631256
18484331 2 11.6020498426657
18490101 2 11.6050782229241
18572200 2 11.619409851464
19022030 2 11.944073087252
19340830 2 11.9997474836253
20317255 2 12.1863886306331
20750641 2 12.2211649386244
20818258 2 12.3108793682746
20947444 2 12.4753667196312
21309520 2 12.4846982692994
21379029 2 12.732199108854
21409502 2 12.7329844025833
21453969 2 12.8885053572643
21480212 2 13.0948101983937
21510273 2 13.226617572713
21600005 2 13.2289300149747
21701739 2 13.4772654188674
22160491 2 13.4890888309253
22230434 2 13.7366009101367
22743266 2 13.7498183098928
22769134 2 13.9961889552908
23476582 2 14.0144231764664
