pos chr cM
5604604 3 0
8241993 3 0.263158502213732
8461979 3 0.518261096408508
8538460 3 0.731302540257733
8549501 3 0.786221733068227
8754165 3 1.02823508236737
9971218 3 1.28333767656215
10370761 3 1.30859165363415
10513136 3 1.65512748360972
10526652 3 1.66615342659849
10682713 3 2.04936693003271
11412509 3 2.30062374016636
11831970 3 2.55188055030001
12123722 3 3.16723686459547
12203465 3 3.30584363869452
13206353 3 3.35667708516256
13745834 3 3.64441718141017
15061447 3 3.7345185278027
15116619 3 3.89130930935174
15151733 3 4.00595197457022
15706621 3 4.27978967062486
15715784 3 4.28041664860379
16117478 3 4.55867521923191
16387518 3 4.80930231040913
16985390 3 5.05682756840194
17739215 3 5.30435282639475
18250383 3 5.55187808438756
19440276 3 5.72166795401505
19453991 3 5.98176098123781
19525184 3 6.04671068357506
20028094 3 6.29423594156787
20162588 3 6.34440277617304
20191522 3 6.59699923508772
20292041 3 6.78909376835944
21171992 3 7.01728487535307
21179885 3 7.0438391508041
21279967 3 7.13654916600667
21329814 3 7.43045739148373
21625899 3 7.70523244236909
21705581 3 8.02692293302725
22653934 3 8.27444819102006
23113116 3 8.42500767285659
23135875 3 8.49759405399862
23165321 3 8.63653570145195
23297792 3 9.01710558416493
23561956 3 9.26463084215774
23956499 3 9.31218680432864
24074136 3 9.61341061001723
24119641 3 9.97781969585256
24148315 3 10.0076333362233
24248161 3 10.2551585942161
24766228 3 10.4844681269886
24776290 3 10.5292403758849
24859547 3 10.7500175288475
24986057 3 10.9975427868403
25132106 3 11.2450680448331
26253304 3 11.4623580057672
26271602 3 11.5061860932269
26411171 3 11.6108984161354
26582755 3 11.8242133229291
26913956 3 11.9871285369576
26945264 3 12.0181350148465
27021113 3 12.2917781934955
27039946 3 12.4000279127338
27067000 3 12.4848827073557
27119670 3 12.8985620901556
27136290 3 12.9506736113192
27163348 3 12.977469892156
27404488 3 13.2249951501488
28789806 3 13.4725204081416
28880304 3 13.6970466967441
28888830 3 13.7899447256655
28910412 3 13.9672511869864
