pos chr cM
455434 6 0
707737 6 0.343643964388103
5553928 6 0.593644485223391
6182071 6 0.603634226233491
6253342 6 0.902459899535732
6533433 6 1.09365488156125
7559129 6 1.34365540239654
8694555 6 1.59365592323183
10838278 6 1.84365644406712
12715599 6 2.06110418859395
12839828 6 2.33677667911559
12860189 6 2.34116526129366
13172407 6 2.37162685917578
13279220 6 2.63557876241919
14148818 6 2.75880648308593
14267952 6 3.02451146356414
14475059 6 3.05383233897028
14710480 6 3.31258281945929
14734965 6 3.33596474640393
15661715 6 3.35083876408929
15711941 6 3.60335690116036
15827055 6 3.61193537249085
15854840 6 3.72520009542588
15889131 6 3.96457888165487
15940634 6 4.117610892908
16213657 6 4.13795937918134
16229733 6 4.19294437141997
16244917 6 4.49389273936254
16287863 6 4.64091682137653
16326373 6 4.89255752658558
16374052 6 4.89611046002894
16442132 6 5.1499657441977
16535637 6 5.40572525525927
16829269 6 5.42761007269564
16999379 6 5.59787929109076
17097609 6 5.92311171580151
17107221 6 5.94594989351967
17212868 6 5.9538228139856
17372450 6 6.24501008704165
17472053 6 6.67621927850718
17507460 6 6.95565858231613
17527970 6 6.97334138750657
17757479 6 6.99044620747994
17780872 6 7.24480947563563
18012525 6 7.30008102410476
18497392 6 7.42561207371561
18551286 6 7.68837581429506
18678394 6 7.72125334071659
18764638 6 7.99242670603072
19166787 6 8.09651992971392
19210407 6 8.35661316297162
19270989 6 8.3722804976213
19382629 6 8.3828454195338
19440648 6 8.88714799800875
19452207 6 8.88824176697143
19555595 6 8.89988277058922
19599912 6 9.12475525819584
19605722 6 9.18714374908614
19643686 6 9.40710511236504
20257279 6 9.47623252678105
20396578 6 9.74075254874744
20523075 6 9.75499588795732
20558556 6 9.82633793613786
20653902 6 10.2191725228143
20702594 6 10.3267639531393
20726437 6 10.3383178014822
20796276 6 10.6210935698378
21085937 6 10.7616387153883
21145261 6 11.0392910777457
21225700 6 11.0782809282291
21453391 6 11.1039214553915
22137517 6 11.4301427164689
22195785 6 11.4367030865205
22220063 6 11.6882067969314
22460041 6 11.7152313503036
22580400 6 11.9186901417984
22617648 6 12.0338983767749
22757333 6 12.2459742013359
23943526 6 12.3796970788168
24026936 6 12.4133136691571
24483614 6 12.8473231289976
24798262 6 12.9742535336159
25452277 6 13.0479382494919
25951131 6 13.06693176374
25988069 6 13.3171016500008
26206588 6 13.5742189458902
26293903 6 13.5775428820707
26326437 6 13.8275442803569
26754902 6 13.8438573458263
26813740 6 13.9520503233917
26846224 6 14.2608085560426
26892851 6 14.346528341732
26974284 6 14.3496283530574
26990405 6 14.5990018287501
27095603 6 14.6030065681291
27314034 6 14.8601204968462
27326474 6 14.8605940533655
27518380 6 15.1166930578293
27871591 6 15.1301405717833
27911196 6 15.3804124922502
28038498 6 15.3852587404914
28070172 6 15.6352272370142
28330250 6 15.6451286232077
28363201 6 15.8951459750312
28498732 6 15.9003055084875
28574565 6 16.1519634620346
30283524 6 16.2170608720878
30352402 6 16.468452733992
31243811 6 16.484463539229
31816321 6 16.7435539571197
33149932 6 16.7675091586483
33261140 6 17.0876559230102
33549930 6 17.2723337766523
33966519 6 17.2798155908499
33982737 6 17.528865024976
34405708 6 17.5364614666976
34459049 6 17.8339093527606
34658355 6 18.2648410846282
34684548 6 18.2886262038039
35321823 6 18.3000719264193
