pos chr cM
5433983 30 0
5553271 30 0.0808265158403062
5599163 30 0.368476967614182
5811744 30 0.5126076258478
10336539 30 0.761984701399752
11585967 30 1.01136177695171
12938478 30 1.25827585898083
13503286 30 1.50518994100996
13904670 30 1.75089068113141
14154706 30 1.99659142125287
14515218 30 2.15194031189147
14567006 30 2.30063718417849
14629215 30 2.48598910683989
14640735 30 2.49548189118863
14768556 30 2.50915954537356
14869325 30 2.76569601474178
15177622 30 2.79869211384782
15332017 30 2.82355829221381
15471044 30 3.09175987702227
16857820 30 3.31555246475054
16988156 30 3.32259421590202
17090382 30 3.5738451134839
17132236 30 3.57610627972845
17367065 30 3.83455751161793
18691641 30 3.90616749061537
18968058 30 4.16687716182236
19252233 30 4.18223175289124
19376722 30 4.43469145750337
19512668 30 4.44203632617903
19840695 30 4.70554882398584
20126375 30 4.72098474601965
20268941 30 4.97442599325038
20696404 30 4.99752453402572
20709058 30 5.0037649401375
20844946 30 5.31685107493595
21027796 30 5.65324629142248
21254584 30 5.7652066136662
21519667 30 6.02530078107943
22104647 30 6.05691365704646
22174033 30 6.30638150494025
22600024 30 6.32940048589423
22656019 30 6.5781412869229
22792387 30 6.58550895702675
22887408 30 6.83636865327448
22944059 30 6.83942925328805
23015836 30 7.10382731832601
23162605 30 7.14187940059067
23187554 30 7.3940783596244
23242317 30 7.40827310874386
23265960 30 7.44539757734022
23345819 30 7.57865068849108
23429349 30 7.72457419246805
23475709 30 7.74469625683468
23532255 30 8.01506220904178
24067104 30 8.24770138777973
24091704 30 8.30645037421984
24104655 30 8.58322406723736
24138828 30 8.66485367767413
24194948 30 8.78743662062155
24251316 30 8.80234593081314
24485507 30 8.85165250758167
24555832 30 9.11222728952606
25216863 30 9.25152602869649
25323564 30 9.51979622869272
25528610 30 9.56296396703908
25643064 30 9.71055264663039
25672365 30 9.99418161379016
25756150 30 10.1021798045492
25796790 30 10.1107326647964
25856028 30 10.3689622044424
26486927 30 10.501902793001
26556713 30 10.5111438069086
26586934 30 10.7608658945868
26780759 30 10.7865362840736
26892017 30 11.0160166681853
26908052 30 11.0908462333073
26972834 30 11.2685142709897
26995731 30 11.4356142812528
27026725 30 11.5884157323639
27383343 30 11.7221388842805
27430873 30 11.8619413213506
27478981 30 12.2498450685885
27585460 30 12.2897346898071
27629172 30 12.5518878192811
27847862 30 12.6338488761673
