pos chr cM
2125046 10 0
2143054 10 0.289018145774971
4067616 10 0.573109819146519
5834087 10 0.848592609694998
6327294 10 1.12107284807323
6498929 10 1.39355308645147
6773861 10 1.6660333248297
7193329 10 1.93851356320794
8806853 10 2.21099380158617
9096909 10 2.48347403996441
9724651 10 2.75595427834264
10594584 10 3.02843451672088
10720022 10 3.07953753678095
10924011 10 3.51219688757276
11003025 10 3.57384342460369
11103533 10 3.84632366298192
11302136 10 4.11880390136016
13049021 10 4.1612820689353
13078030 10 4.17450124179715
13155884 10 4.48266081285099
13330975 10 4.56250156797146
13367228 10 4.85159285070779
13443864 10 4.88652285458221
13635742 10 5.24698392625543
13686663 10 5.27019054245733
13691216 10 5.27032471662412
14368079 10 5.41028413641788
14435153 10 5.55282572427483
14509933 10 5.71846734742178
15265826 10 5.94253309887522
15277825 10 6.21858170576137
15441277 10 6.26694798604639
15470935 10 6.27486035068033
15684561 10 6.46055470229415
15878839 10 6.79823544475532
15968030 10 6.89924843473821
17479011 10 7.30395991791081
17780752 10 7.36018884824511
17820862 10 7.61339718129237
18015742 10 7.64970551068489
18050263 10 8.05408310523787
18071694 10 8.15204901366621
18100399 10 8.15739542157334
18194980 10 8.42080117432402
18300967 10 8.44054447051781
18314025 10 8.44742044501161
18414176 10 8.62490703460386
18511285 10 8.96809169990465
18554003 10 9.12057970067872
18702052 10 9.38946830361967
19021225 10 9.55780730971764
19069994 10 9.5668910481551
19147970 10 9.8271879878149
19676707 10 9.92575896019628
19821016 10 10.1984760203405
19947385 10 10.2220169766941
20000742 10 10.4777050658319
20629616 10 10.5949662077548
20829272 10 10.7686350492031
20894636 10 10.8236855712947
20988951 10 11.1492308792089
21366678 10 11.2095764494915
21673332 10 11.455277189613
22422824 10 11.7009779297344
22728145 10 11.9466786698559
22999482 10 12.1923794099773
26022086 10 12.4380801500988
27546807 10 12.5329834605066
27646046 10 12.8298186574299
27713781 10 12.9293445966857
27908914 10 13.3950977461047
27915230 10 13.4218627789944
27936409 10 13.4223738187537
28043923 10 13.6706816576882
29130997 10 13.6969190138783
29771734 10 13.7664868893326
29862194 10 14.0220517959582
30102551 10 14.0481371598661
30182613 10 14.3025681226686
31804127 10 14.4788114712259
31843817 10 14.728839948403
31867373 10 14.7313958226867
31879950 10 14.9784678991605
31967880 10 14.98800915085
32042504 10 15.2418470880687
32076281 10 15.2455120024476
32095793 10 15.4933402544748
32379954 10 15.5241810269937
32393234 10 15.7713297563588
32813806 10 15.8169823493733
32923519 10 16.0746469411691
33129517 10 16.0970025721505
33387818 10 16.3480078792716
33414243 10 16.6194557069114
33572541 10 16.6366338759578
33597643 10 16.8850716563301
34356652 10 16.967491476731
34392638 10 17.2171160595503
34667335 10 17.2469293719077
34865921 10 17.5142873791552
34893811 10 17.5173135155531
34941083 10 17.5722485094736
35126580 10 17.772446896048
35627047 10 17.7845243368313
35788962 10 18.0341513932751
35816689 10 18.034820434391
35881074 10 18.2820824251548
36322850 10 18.2927433636483
36341319 10 18.5388919474767
36541608 10 18.5437250399865
36841479 10 18.7401232614387
36863770 10 18.8066531672323
36913624 10 19.2020058503456
36930944 10 19.2536915964218
36932139 10 19.2565036243762
36946718 10 19.2915723935864
36983871 10 19.2943820244267
37050568 10 19.5451515699059
37081831 10 19.5475157692359
37129189 10 19.6440847254253
37161052 10 19.9550577922942
37206783 10 20.0483059939356
37295066 10 20.0549825000321
37359116 10 20.3055508703325
37447629 10 20.312244771615
37492654 10 20.5613672428835
37671823 10 20.5749180414827
37678536 10 20.8211289295755
37873393 10 20.8358664081307
37946532 10 21.0871255567282
38025536 10 21.093100285567
38046196 10 21.3403710791368
38066554 10 21.5821863060668
38082183 10 21.7673469081066
38095580 10 21.8345726496966
38151861 10 21.8374707382743
38165458 10 21.9475180026349
38182372 10 22.1282519997232
38260399 10 22.3341261535814
38489924 10 22.3459461839523
38510746 10 22.4972818691476
38523939 10 22.8392895770176
38559934 10 22.8411430552548
38588428 10 23.0883182493375
38672706 10 23.3383801749063
38721563 10 23.3408959683775
38748106 10 23.8348910859998
39040644 10 23.8499566355708
39054356 10 24.096366913071
39085263 10 24.0979583924929
39238642 10 24.351596413799
39853925 10 24.3832884255968
39879378 10 24.6303062576541
40111825 10 24.6422767825833
40180145 10 24.7441990129173
40246032 10 25.2081858139105
40282171 10 25.3272106050259
40316364 10 25.3905346054358
40433444 10 25.39656361761
40474814 10 25.6444051090056
40524373 10 25.6469570514848
40542214 10 25.7191656998515
40585756 10 25.9197031074729
40679929 10 25.9765645615771
40822283 10 26.3086672672924
40986262 10 26.4077192043242
41279033 10 26.4227967550792
41471617 10 26.5357719209364
41678591 10 26.9034985552082
41692091 10 26.921887810379
41708308 10 26.9431434881221
41737611 10 27.2274476665507
41994459 10 27.4271473565801
42465983 10 27.6728480967016
43131547 10 27.701031838677
43193677 10 27.9559234966234
43539575 10 28.1641336252909
43753924 10 28.4098343654124
43888146 10 28.6555351055338
45965531 10 28.9012358456553
47356753 10 29.1469365857767
47464895 10 29.3926373258982
48128867 10 29.6383380660196
48197258 10 29.7101942116931
48271644 10 30.1303460946392
48371885 10 30.3760468347606
48838566 10 30.6217475748821
48901324 10 30.8674483150035
49014745 10 31.113149055125
49233007 10 31.3588497952465
49437405 10 31.851464617397
49523767 10 32.2899377243354
49542795 10 32.3436064678035
49822148 10 33.0843607570605
